"","symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"5633","PSMA7-203",13628.3318573859,-0.103512495009321,0.190773467502016,0.578457586994778,0.686158122949365
"5634","LRRC1-202",14.6642184557666,-0.0850594239609738,0.522801799805514,0.847428632327383,0.899026833539447
"5635","FPGT-202",48.6379436696496,0.0039168876580098,0.305854769954111,0.99078547598958,0.993847702096782
"5636","EXOSC1-204",952.127997720388,0.196112305363413,0.15358825083431,0.19693948771487,0.297107443269119
"5637","ELOVL5-202",164.024060758844,2.8024440359116,0.274322106642512,2.32736235943394e-25,1.2711939677357e-23
"5638","ZRANB2-202",29.5488982927719,0.577371109769553,0.402136816006532,0.118138156756713,0.196814899747793
"5639","CTH-202",574.334942715605,2.03941448314598,0.238894679570488,2.96109642498565e-18,8.82966622385201e-17
"5640","ANKRD13C-DT-203",113.385981931927,0.998786420800338,0.283353606414755,0.000236652838072279,0.000903598236281436
"5641","ANKRD13C-202",22.9877937690252,1.37262208630738,0.720348845162011,0.0164483021770483,0.0378059405678763
"5642","SRSF11-201",40.4568823698054,-1.89592180045842,0.738878328865477,0.00172784806455039,0.00529883311903071
"5643","SRSF11-203",7.99799751105429,-0.124876080090801,0.988927751291202,0.654136195357471,0.750230566678075
"5644","LRRC40-201",43.0786586052257,0.000120466889913228,0.432400100359815,0.998095110774807,0.998332593526592
"5645","GSTA4-203",130.143015487155,0.55970277923828,0.224292148648883,0.0105081608724322,0.0256172169145708
"5646","DEPDC1-201",18.6308787352791,-0.93410688915393,0.521897537749506,0.0400277390184317,0.0804650976282549
"5647","GNG12-201",271.888665844712,0.977833895004256,0.203941467877018,9.74325490877822e-07,6.09300336294832e-06
"5648","GADD45A-201",18.7707913473206,0.459417362680554,0.541970590263284,0.31867418880173,0.436316323308018
"5649","GADD45A-202",528.372434226601,0.0319102255701393,0.214677826450451,0.880756677775119,0.923003652117367
"5650","SERBP1-202",418.305284835726,2.25338554862456,0.180233345841029,1.34961714263978e-36,1.5823731043076e-34
"5651","RRP12-202",18.8415543843028,-0.0069867898851836,0.478532282945672,0.985010675098999,0.990184004047537
"5652","SERBP1-203",1126.36804140124,0.889704704534285,0.1567726966331,8.99510505173836e-09,8.1060918522587e-08
"5653","SERBP1-204",543.684181227554,2.32698201140397,0.183126113139064,9.69226262206426e-38,1.17961157151363e-35
"5654","PPP1R3D-201",56.2052420409674,0.518325597725007,0.50578469964741,0.237839498722988,0.346125405147036
"5655","FRAT2-201",503.898507256539,0.825615506296111,0.272406474966746,0.00161576210482114,0.00500254065745398
"5656","FRAT1-201",25.1100007688237,0.686354842828274,0.555738812633902,0.142725220641194,0.229726772877087
"5657","DNAI4-201",13.2768009788008,2.38373043751319,0.701564256635134,9.8256274959836e-05,0.000411050069391102
"5658","PRELID3B-202",63.4105151036768,0.162976812003969,0.32374572825175,0.597770669013221,0.702960476914461
"5659","LEPROT-201",764.377527086909,0.279667111747138,0.172680309473641,0.100709841238276,0.172793149302018
"5660","EFHC1-201",35.8197252913492,-0.0969456022177616,0.449537736883089,0.808800172564457,0.870614836781795
"5661","PGM1-202",550.338594231972,1.13354408692797,0.184394247683674,4.01639103664922e-10,4.50842410399613e-09
"5662","GNAS-210",187.764409843782,-0.863137598913033,0.26890677180137,0.000844466223871551,0.0028082828359637
"5663","EFCAB7-201",13.5559799976537,-0.0870117439181504,0.539110347987828,0.84775095535988,0.899272175374409
"5664","ITGB3BP-202",20.0710600374584,1.04679514060213,0.537825811919507,0.0237192184522813,0.0515297029511435
"5665","ATG4C-203",26.7369320197543,-0.0328253205625019,0.940510947245666,0.919155592036583,0.947503697664668
"5666","TM2D1-203",492.292413596056,0.453714686928907,1.04912016125721,0.286339800420975,0.4015463391964
"5667","CYP2J2-201",45.2420986400079,2.82144392802377,0.659118689921273,2.04877322585321e-06,1.20420544933745e-05
"5668","JUN-201",310.871059933553,1.32226820649655,0.452511153860292,0.00127132949101326,0.00404348141197995
"5669","ALDH18A1-202",83.559673823855,-0.453015058622486,0.344290079605984,0.161304147740994,0.253562058438286
"5670","TACSTD2-201",1124.3209295022,0.868171566444936,0.215697002558744,3.75254033822607e-05,0.000172131069918547
"5671","RAE1-201",46.0840740067998,0.147379233231479,0.312574732196526,0.621497208818808,0.722365105843587
"5672","ADGRF1-202",24.1372742951721,4.12845728723988,0.701597050330981,5.29182855321856e-10,5.81477961829128e-09
"5673","PRKAA2-201",10.1079771973391,3.86266011174812,0.943632756690105,7.3193582282129e-06,3.8821758260428e-05
"5674","PLPP3-201",14.5886439659659,-7.46469608467938,2.74552311750709,2.95040811915806e-07,2.02486789520152e-06
"5675","ADGRF1-203",47.8851648719852,2.01130862660715,0.42154099925785,3.85404087203399e-07,2.59727328583596e-06
"5676","TMEM61-201",30.9775470146986,-0.270955106050552,0.429144471458691,0.483416631241148,0.599890947579201
"5677","DHCR24-201",228.189054050439,1.66311854109429,0.308852873785528,2.0748863664644e-08,1.75273501662028e-07
"5678","PARS2-201",97.2167833639425,2.37234284733972,0.329074810100456,9.65393658964554e-14,1.74628639732247e-12
"5679","TTC4-201",421.290712124832,1.23299721229995,0.176737729997777,1.37769091333767e-12,2.14398959786545e-11
"5680","MCTS1-201",21.0906726153303,-0.63738871331018,0.460038898700085,0.119679163159329,0.198923415704744
"5681","CUL4B-202",38.071516833153,-0.531042420444701,0.432478727086772,0.175575936546237,0.271180600249426
"5682","CUL4B-203",10.1218278972091,-1.02745451398858,0.673948512710138,0.0566554190732162,0.107302220460555
"5683","LAMP2-202",167.820495190908,-1.45302760769572,0.342902289269993,8.0187507122839e-06,4.22124831807442e-05
"5684","TMEM59-203",94.6016101283156,0.230333905768324,0.287661407045888,0.405581286589065,0.524974702726752
"5685","NOC3L-201",14.5635185949498,-0.356572603516015,0.526135649190686,0.430819862072949,0.549762379124829
"5686","LRRC42-203",84.9715561437735,1.17097942730003,0.317964259058688,0.000104115387912286,0.000433133939607605
"5687","FAM210B-201",130.260249379248,-3.46422200973974,0.411889922171458,3.84496998538038e-18,1.12997713717334e-16
"5688","NKAP-201",313.51084391462,-0.0505287167745829,0.189238552975968,0.783921885270851,0.851488902301763
"5689","ARRDC1-AS1-201",39.9171812220853,0.363597692771561,0.363662853690632,0.283843762436452,0.398716821971348
"5690","PFDN4-201",1528.37421049812,-0.0919741897135043,0.920273511809785,0.803744965489788,0.866772353582447
"5691","ARRDC1-201",233.153717932618,1.2112861142218,0.259422048714498,1.35386707331363e-06,8.24091265226989e-06
"5692","NDUFA1-201",18681.9534175745,0.579947796445935,0.212547330845146,0.00526150001357893,0.0140671002034487
"5693","RNF113A-201",993.045622747522,1.6079234529285,0.207331104118513,2.66888628960248e-15,5.80826429245461e-14
"5694","MRPL41-201",3870.90759915366,1.17667807849893,0.27633084294851,9.71408001286682e-06,5.02395168148128e-05
"5695","CDC5L-201",46.9595400452495,-0.16185212921391,0.375259567623104,0.642221951933848,0.740496261538801
"5696","CEP55-201",20.4448403295009,-0.687030016263635,0.509057953010139,0.121080866453383,0.200866104856941
"5697","CPT2-201",83.9152022961702,0.880408849956755,0.26011797865387,0.000458348516517154,0.00162640733305104
"5698","SCP2-203",143.617378360507,0.41668518513001,0.263705406762297,0.101439066940709,0.173803233492095
"5699","COA7-201",475.543732401344,1.55217134891065,0.183834018737835,9.85149193404751e-18,2.75423608453258e-16
"5700","DPP7-201",112.917572527038,2.39082186765907,0.719550124323648,0.000110844339121886,0.00045789487738342
"5701","DPM1-201",15.5225683300937,-0.320788420821985,0.498763255126284,0.458812358015318,0.576579345981763
"5702","DPM1-202",7.03502026329681,-0.723358397184187,0.73651708059831,0.187284055226724,0.285289377100011
"5703","DPM1-203",340.849869321837,-0.561492905367798,0.193679540809046,0.00310938624901253,0.00887931594751169
"5704","NPDC1-202",144.954180825841,1.31309877983099,0.445537600598892,0.00119781484095776,0.00383307595718891
"5705","KTI12-201",342.629252046186,1.8500988336349,0.298610615807538,1.34346046025773e-10,1.6212822213944e-09
"5706","PAXX-201",1150.37016898593,1.39407688178117,0.313875318842189,3.25973070504058e-06,1.84852897970825e-05
"5707","PTPN1-201",34.1439094735679,-1.39918061042653,0.460953089514175,0.000823634999391422,0.00274757666860889
"5708","HSP90AB1-203",3317.84992371071,0.0654074194206277,0.226058742596043,0.768672636109721,0.840018300460721
"5709","EDF1-203",745.690326950058,0.159076681526645,0.159465138071661,0.313007400450704,0.430452451835733
"5710","PEDS1-202",96.7468549819211,-0.863995802975963,0.261834799605697,0.000618210804270811,0.00212791465583162
"5711","RAB3B-201",15.4395880400938,3.19097212371629,0.798660584171988,7.54761867248856e-06,3.9920021859166e-05
"5712","IL13RA1-202",125.212789679407,-1.19205835699969,0.260008078422572,2.13477356618461e-06,1.25179678557576e-05
"5713","AGPAT2-201",53.1975476293934,0.839062007648326,0.360607721434134,0.0126505049304183,0.0301153829501208
"5714","AGPAT2-202",219.367822084498,0.686715181720159,0.294603990325952,0.014647754332357,0.0341724982309409
"5715","ANKRD1-201",18.9470675015229,-1.25866267523379,0.565196419084845,0.00981625306282324,0.0241300956189751
"5716","EGFL7-202",11.7207867768174,0.812841896633373,0.906910971673709,0.163513173283618,0.256109053605257
"5717","RPP30-202",344.155840405244,0.0987218230308006,0.302130566664392,0.734464976538323,0.813633870126104
"5718","PMPCA-201",925.963038857729,0.974164743347211,0.180745833528437,4.20688995151071e-08,3.3842344155217e-07
"5719","ENTR1-204",14.9949580434636,1.21090526718813,0.716824770544598,0.0307385479058852,0.0640930206521781
"5720","DNLZ-201",47.5043355669486,0.56256808748736,0.454052853574658,0.165924542591499,0.259151499985634
"5721","ZFAS1-202",14115.951651665,-0.8309229232474,0.145711604678645,7.94031314374996e-09,7.2106801517087e-08
"5722","UBAC1-201",247.505075904925,0.0692010025879428,0.193969622531508,0.717780699564197,0.80117534695911
"5723","CDKN2C-202",63.2721169315373,-1.48252020646071,0.307704647878736,4.6700941374949e-07,3.09322946214317e-06
"5724","PIERCE1-202",34.7462548938553,0.543545383499263,0.379446068943792,0.121799518152689,0.20177381339779
"5725","IFIT5-201",110.737897047348,-2.17490620266289,0.292089892307565,2.32739195061829e-14,4.50861724413028e-13
"5726","IFIT1-201",798.874236350292,-2.54310845982492,0.261129106763398,3.40128325233908e-23,1.55445586026289e-21
"5727","IFIT3-201",234.4287497559,-1.66181115730974,0.235996494619098,5.91245711519812e-13,9.66449376917859e-12
"5728","IFIT3-202",345.606964462906,-0.427775161164024,1.12757617047739,0.116040526355526,0.193926234866093
"5729","IFIT2-201",390.790489732008,-1.95784793919631,0.190655750265502,2.5197402544815e-25,1.36958891404997e-23
"5730","STAU1-206",27.4983760977403,-0.0406178165638262,0.47426969457281,0.921480425383413,0.949288464717828
"5731","CH25H-201",14.2754437339673,-1.09447642339098,0.559905172915237,0.0226121006580102,0.0495184218790808
"5732","STAU1-207",9.09391743770762,-0.571926233720039,0.691005275813047,0.279867416448936,0.394306778416528
"5733","CMPK1-202",6.01496218622475,-1.39678862731291,0.990546675974202,0.0407378547947323,0.0816393653980358
"5734","CMPK1-203",463.384183037078,0.307861895263126,0.206559579628491,0.12853982538433,0.210818869903082
"5735","CT83-201",1368.62898585072,1.3450384533238,0.163407885245963,7.58932127657113e-17,1.97622396125039e-15
"5736","SLC2A6-201",11.6512715495366,-0.707881084541934,0.582585882353279,0.14498114961817,0.232455635752079
"5737","STAMBPL1-203",62.318571728976,-1.36613862914189,0.312321792391335,4.9361685581111e-06,2.70932741888088e-05
"5738","ANKRD22-201",224.168950746647,-1.42993637403874,0.267057206433744,3.05879591224125e-08,2.5137128682103e-07
"5739","REXO4-202",139.576896559745,0.904924420843028,0.238955931841366,9.55607663679177e-05,0.000400896928071028
"5740","MKNK1-203",14.0994296386852,1.81577695418952,0.687867048177825,0.00172826101194071,0.00529883311903071
"5741","PTEN-201",56.3394242462394,-1.32124830899552,0.353505297066347,7.24547086036236e-05,0.000311849076392379
"5742","SURF2-201",2028.92936928883,1.32782619752752,0.201160706451537,1.66345173012887e-11,2.26451903006115e-10
"5743","SURF1-201",1039.70412686423,1.41446489047765,0.306354137234945,1.39331929523869e-06,8.44666819100574e-06
"5744","RAD54L-201",16.5727034412797,1.27732319649938,0.733942885290791,0.0263755070182873,0.0564246373870391
"5745","ALG13-201",283.868651703002,-0.374244998626945,0.192936796815043,0.0479053921589511,0.0935303707068485
"5746","SURF4-202",236.89074432874,0.230180369882733,0.265111339841005,0.369870654763284,0.48953211836696
"5747","MINPP1-202",177.675185062086,-1.19811466920879,0.295184228951713,2.29323849523464e-05,0.000110108882637831
"5748","ADIRF-201",773.363836049247,-14.205341806403,3.39665059038295,1.41850115195928e-26,8.44838159494048e-25
"5749","MRPL14-201",131.161777622438,0.725187292779342,0.324372237118467,0.0181022870690509,0.0410140243448327
"5750","SURF6-201",134.598454967219,0.178593314894067,0.289437084873126,0.520781800510977,0.634239049414989
"5751","TMEM69-201",911.329853910528,1.68365300289824,0.145247699493115,1.36218853919131e-31,1.1687682048525e-29
"5752","AKR1A1-202",378.450109960574,1.88274666108463,0.236379893203041,3.77474901438077e-16,9.02152928794482e-15
"5753","TOE1-201",82.8469056640838,1.08404448862842,0.319114966953411,0.000351475233186274,0.00128757342908121
"5754","GTF3C5-202",315.070125062033,1.23545305403963,0.25736888110523,7.09696712213843e-07,4.52790546248342e-06
"5755","NXT2-202",12.5744423952072,-0.67727897913614,0.590310274590107,0.167715353620345,0.261489283806662
"5756","NXT2-203",22.4818157267745,-0.816386982423904,0.452484304086082,0.0449543298822656,0.0887357658337114
"5757","GTF3C5-204",30.5249208633273,0.9001816382353,0.388383889814208,0.0120685858610185,0.0289237919276165
"5758","TP53RK-202",658.770071489659,0.249836464400798,0.169320128481587,0.134837286686862,0.219280536106574
"5759","MUTYH-206",33.0688650183039,3.1386581445008,0.468440246250274,3.02387749822155e-12,4.53865366589634e-11
"5760","MRPS18A-201",52.2173858191128,0.406790229024817,0.334850747375172,0.198891183070153,0.299486898444931
"5761","MRPS18A-202",2146.62113363818,1.80089776124118,0.13237664125896,9.61007842183023e-43,1.47402805601689e-40
"5762","GHITM-201",2732.91082832459,-1.13930548313995,0.153764214263297,6.52670209453554e-14,1.20097754071511e-12
"5763","SPACA9-203",54.2943001143415,0.824423675844891,0.313755119550978,0.00563616916475673,0.0149333142777523
"5764","DDX31-203",23.8271842059912,0.898507150438119,0.476947971729166,0.0341576825647902,0.0701574927410723
"5765","RSPH9-201",20.7559833530017,-0.393092264103779,0.500522108839862,0.364125383514421,0.483729242357594
"5766","MAD2L1BP-201",585.647180609641,0.528882244834682,0.139969989700668,0.000135230823207714,0.000547227874035696
"5767","PRXL2A-202",147.395545603884,0.296650644075769,0.21598837347941,0.160308580029978,0.252280417511688
"5768","PRXL2A-203",8.8101780926285,-6.5359430575199,2.65537448802247,5.7612783471576e-06,3.12619499167064e-05
"5769","DYDC2-202",14.2375924294911,-7.47082394739532,2.70467755171205,1.09084797085178e-07,8.15096745387213e-07
"5770","RPS8-201",668.269303812692,2.00925866471952,0.157166592141343,4.51768372244256e-38,5.68365220676285e-36
"5771","UCK1-204",62.0328694739459,1.03968030149698,0.510239248062487,0.0198930848183377,0.0444818513651377
"5772","KIF2C-202",124.876563681116,1.90240464503404,0.321407105545833,7.73858433836683e-10,8.30368268679381e-09
"5773","SLC35C2-204",97.3686135560055,1.1792590750022,0.351962336913915,0.000371739327462564,0.00135273488774726
"5774","ANXA11-202",61.0421403248198,1.74542190868331,0.489329917470496,8.31625275546679e-05,0.000353586793631903
"5775","ATG4A-203",63.0783628554137,-0.610466563507547,0.346335035234412,0.0606038304544158,0.113456125998678
"5776","TMEM53-201",410.736347681773,3.66661915087055,0.243872868748047,3.72801575947974e-52,8.78791420187256e-50
"5777","POLH-202",16.2026214393207,-1.50117905954524,0.563909193741551,0.00244170159012329,0.00719656033287985
"5778","TMEM53-202",801.294223453316,3.23642478502599,0.191477392989643,4.38573507813444e-65,1.48809320211731e-62
"5779","TMEM53-204",82.6618433589328,2.26812117281651,0.311547601462526,6.251350437807e-14,1.15220363542593e-12
"5780","TMEM53-205",64.5693942822617,3.0710898693112,0.354466669574586,6.09140707530636e-19,1.9158844107361e-17
"5781","ERI3-201",137.179114877079,2.02016582681507,0.307149100083406,9.77350158153935e-12,1.37135209534456e-10
"5782","TMEM254-201",5.62686297904085,-1.93719952455556,1.07803309174683,0.0134299769226255,0.0316779969670607
"5783","CD40-201",14.2180880341432,-5.43897694847004,1.36686195950575,4.23247417977685e-06,2.3524950802165e-05
"5784","TMEM254-205",103.88888545985,-0.584959174802098,0.313940749166877,0.0499028914346462,0.096763819446486
"5785","CD40-202",111.992346487869,-4.15872871348563,0.358626539481882,6.19902550179291e-32,5.50876893202978e-30
"5786","DMAP1-203",162.285009222666,3.60105373617624,0.30914651955438,2.14440999590867e-32,1.99261068250534e-30
"5787","SLC6A9-205",26.8689871241173,0.992143850396535,0.515010203408639,0.0274984276340266,0.0584084025833626
"5788","MMP9-201",41.0693641741629,-4.00960407907759,0.582050936794024,1.32816183772486e-12,2.07411828410115e-11
"5789","EXOSC2-204",266.759999759391,0.438108585257625,0.177236177803785,0.0120944266707597,0.0289795196731215
"5790","RPS24-202",7164.2834150112,-0.225604982838173,0.205440702256912,0.258115645001924,0.369719050658273
"5791","TSC22D3-203",48.3576167750334,1.25031202149994,0.336755747116349,8.47599342783186e-05,0.000359763830217716
"5792","TSC22D3-205",39.150148535366,0.455202616422038,0.373760631400131,0.189183743543329,0.287498693872782
"5793","ASS1-203",57.7030652351025,-1.08439469353635,0.327406697215769,0.000457858211880903,0.00162518256409271
"5794","TSC22D3-206",475.393299267155,2.0394435707576,0.203796308863086,2.88362139191125e-24,1.44464915996556e-22
"5795","PCIF1-201",84.6384364596373,1.5611735165506,0.377579130930931,1.04551666384201e-05,5.38113081362401e-05
"5796","PLTP-202",7.70743027552011,-0.938918791298629,0.823579160259329,0.111670885129968,0.187970369933892
"5797","YIPF3-202",1411.00909767725,0.293804136223838,0.21401548606763,0.160722661731248,0.25282546268682
"5798","HYI-201",30.1540473521277,1.96888960376054,0.918705041248182,0.00467738967560886,0.0126841201738417
"5799","HYI-202",113.064894679405,2.37866156306708,0.341639282371058,4.97308738139197e-13,8.22506047406882e-12
"5800","PLTP-203",419.92711318185,-13.2071463461525,3.27534176355164,3.64455385771606e-23,1.64881089070088e-21
"5801","HYI-203",240.902061765855,2.23084332996888,0.326856730906695,1.49570065453775e-12,2.31957897906637e-11
"5802","HYI-204",63.0414543135822,2.12271136403437,0.362683042630929,8.67951868629441e-10,9.24246987450676e-09
"5803","HYI-205",12.9790468543391,3.01818394565415,0.812921202302356,2.35651993760649e-05,0.000112977750980004
"5804","PRPS1-204",457.039892922715,0.665340958037484,0.159724044282459,2.42564265705135e-05,0.000115894742933256
"5805","MED8-203",861.1163813981,1.31407835635294,0.176771661106329,4.32007696145224e-14,8.10928780174027e-13
"5806","CDC20-202",114.712953210793,-0.201305311382559,0.856853383541933,0.669019566718592,0.762358636332157
"5807","RBM41-201",19.4071363234966,1.2428986782514,0.489073522318387,0.0043667401886462,0.0119385642515618
"5808","NTMT1-202",423.32097963039,1.14400428244179,0.176539550882176,4.46090540301277e-11,5.78780507503291e-10
"5809","NTMT1-203",302.473697026842,0.260033830457678,0.947334401212944,0.548865319803033,0.659050400625691
"5810","CTSA-204",1042.62154590264,5.76862992848004,0.250037057040517,7.12520391222294e-119,5.90969690408594e-116
"5811","NTMT1-204",231.816400956091,3.36202449143177,0.226249177111375,6.36103148647778e-51,1.41038553572459e-48
"5812","IER5L-201",93.4560662776621,0.273772313301423,0.790311714616758,0.600784119421491,0.705355959438233
"5813","ZNF691-201",25.2590080889174,2.11314368367858,0.58665541682325,5.27991647028142e-05,0.000234228307122587
"5814","ZNF691-205",59.9102290455125,2.01411883024651,0.375135988122478,1.65682940430729e-08,1.42266248773227e-07
"5815","ZNF691-206",106.334311903657,3.33462209882622,0.32520698094039,1.25292723377672e-25,6.99702056688175e-24
"5816","NEURL2-201",93.6687572633543,0.668808929497445,0.307389559635899,0.0219128430953735,0.0482513479132541
"5817","SVBP-201",675.140865630912,2.22676854930809,0.190538046246277,2.61933277463361e-32,2.41388222860679e-30
"5818","C1orf50-201",309.766053975605,2.55041452065899,0.256112181273259,3.23173823768607e-24,1.60825657988315e-22
"5819","COMTD1-201",234.300207745777,-0.0720041770685882,0.213711188406635,0.728717668976715,0.809429268343065
"5820","DOLPP1-202",24.9390604779349,0.245966818391832,0.414225770833105,0.516207620171924,0.630244981252321
"5821","PPIH-203",9.3664616688112,0.511531970546595,0.625009425394655,0.30992109448924,0.427205034469534
"5822","PPCS-201",1212.25319933045,1.24445165038993,0.189052193480795,2.0820675974383e-11,2.79531305617706e-10
"5823","PPCS-203",1428.42022906463,1.25577388949026,0.186561226161221,7.52172536867899e-12,1.07155131535469e-10
"5824","ZMYND12-201",6.99376247226606,-4.15090716708133,1.47721306304134,0.00040696474565869,0.00146496841573392
"5825","UBE2C-205",64.8547951800087,-0.114579550396122,0.276816048446322,0.665613207295346,0.759721822842608
"5826","DOLK-201",427.806652156726,0.44442010099417,0.21667019321503,0.035612700195247,0.0727390375932471
"5827","EDN2-201",41.193592348011,0.537093426430955,0.399896599553936,0.143048544435894,0.230081814558457
"5828","DNTTIP1-201",1051.84240063317,0.205394907521925,0.207103909045273,0.312075271115397,0.429328764059356
"5829","TCEAL1-201",213.819040687594,1.94061399891144,0.246109520725182,7.14796351719545e-16,1.65022159798015e-14
"5830","TCEAL1-202",52.7207299481158,1.8052511970097,0.383068520874129,6.11240183482379e-07,3.94470105732115e-06
"5831","TCEAL1-203",20.4772403934459,0.815806842826347,0.482908655354992,0.0565001793940174,0.107056876170451
"5832","BEX3-203",53.4944371586241,10.5232972559932,2.91286393549709,6.95687614846114e-15,1.42016667701585e-13
"5833","CITED4-201",89.494638104819,2.02866860212413,0.691814215756057,0.000535803185297514,0.00187276050125683
"5834","ENDOG-201",118.257858674027,1.69766197850247,0.535580316623768,0.000360900600960143,0.00131843524598718
"5835","BEX3-204",1618.01364632021,16.0087191568397,3.39074324770054,4.92331706396744e-34,4.94407005966309e-32
"5836","TCEAL9-201",290.732797905785,0.86052466317177,0.266534939588677,0.000821470955755801,0.00274159801457156
"5837","ZDHHC12-201",1384.43484720463,1.24666752011244,0.129575059216149,2.98112698574957e-22,1.26438177497871e-20
"5838","WFDC2-204",381.360380986975,0.574996101815107,0.215395656862747,0.00623385387468314,0.016279991098502
"5839","BEX2-202",521.739847223667,0.445149009229796,1.16746206407234,0.0142979953226336,0.033419194995831
"5840","TCEAL8-202",947.359220114974,0.375023428679911,0.12475370126605,0.00246210069038558,0.00724905112549233
"5841","PIGT-203",15.3903948534096,-0.516257516118178,0.505474381673444,0.239004566856936,0.347414531364028
"5842","SET-204",1276.0124182813,0.926216762522321,0.191225528554117,7.96054141011715e-07,5.04152614078517e-06
"5843","BEX4-202",93.952653628681,8.28587213142865,0.993412920593987,6.15835986191575e-16,1.43357911380188e-14
"5844","ZNF684-203",9.44549339242024,-0.069797296652765,0.560066425232487,0.880102074002428,0.92249032741448
"5845","DBNDD2-203",22.1478195327656,0.130667979559782,0.734967662014971,0.802026801856671,0.865383560786575
"5846","DYNC2I2-201",224.211838748151,1.08319604797592,0.620231727549234,0.0343190914450319,0.0704373324003339
"5847","DBNDD2-205",10.0484736083761,0.652050809647731,0.696717544220616,0.219911391403177,0.324826574703697
"5848","SMAP2-202",20.0762790372416,1.16632401816149,0.555801919253683,0.0142775329096752,0.0333818200020116
"5849","DBNDD2-208",151.007783719753,3.5816288574159,0.251937363729925,8.87390734788026e-47,1.62887115695435e-44
"5850","SDC4-201",918.637064480545,-0.618591434782888,0.253123734895681,0.0112609254032574,0.0272182583357309
"5851","ADK-202",1787.85999513167,-1.52273150037318,0.13570036536704,1.06897839715305e-29,8.08739940062347e-28
"5852","VCL-202",16.2040048636947,0.0404068291540438,0.497618429994305,0.928050400610908,0.954125455480703
"5853","ZMPSTE24-201",118.136441745767,-0.153972229842013,0.281881679605325,0.569218050963669,0.678288140971659
"5854","PLAU-201",559.30641072429,-0.0111325131170823,0.975103069777833,0.945065987128749,0.964647061706491
"5855","RLF-201",29.3453117753727,0.219780811124689,0.365817917682904,0.520917157583446,0.634369396210979
"5856","CAP1-202",53.3953582767842,-0.227692354987632,0.33447780699669,0.47068916696545,0.587974184471707
"5858","CAP1-205",8.90557640700207,-0.00752904147154316,0.635369249041556,0.985921814471628,0.990678397224132
"5859","CAP1-206",312.960883023455,0.0736512785994799,0.311837829751967,0.806473854370545,0.868862479302126
"5860","TOMM34-201",660.11190483879,0.605497898562858,0.204490934152168,0.00249427453580598,0.00732598579537258
"5861","PPIE-203",59.8834122905991,0.119176693875834,0.317590053371861,0.694002194413044,0.782394539955986
"5862","CHCHD1-201",2550.62535452772,0.088770962732969,0.182186380710089,0.622051880625505,0.722784715131405
"5863","FUT11-201",12.7450583615978,-2.0180542990459,1.01453510691518,0.00675540756614181,0.0174628416294793
"5864","RPL36A-201",30.8725614392678,0.0432275787106138,0.422374046015342,0.912165060532846,0.943163005151563
"5865","URM1-203",1950.04396366754,1.03690233486449,0.151063939381857,3.76775071671639e-12,5.58035777448061e-11
"5866","PABPC4-202",12.7180842471823,0.818286281972501,0.670789947151262,0.119337174349126,0.198430812138113
"5867","CCN5-203",28.0038788368261,-1.76912524917654,0.516544695216087,0.000134134896251439,0.000543677260932981
"5868","TBCC-201",289.867582615892,0.357568271379287,0.225891143892446,0.104419005704657,0.178038618375978
"5869","TOMM7-202",17.6612926816053,-0.992800436668133,0.557764606924505,0.0360048027005822,0.0734539513608922
"5870","PKIG-202",28.3180682162898,-1.38583149987925,0.914784681798172,0.0316588342783059,0.065718199372301
"5871","TRUB2-201",1750.37854017385,0.687136848798365,0.142193033378918,1.01541418307737e-06,6.33050813358423e-06
"5872","PKIG-206",48.9539141727611,-0.180273389689347,0.45748774688485,0.656377867851835,0.752325006278739
"5873","PKIG-207",66.7961631247646,-0.035952944925619,0.984878291589223,0.873219202944333,0.918025953276156
"5874","TIMM8A-201",952.374866217011,0.295549106392003,0.719670271760261,0.575744442615929,0.683627839233357
"5875","CIZ1-204",68.9580403330455,0.988526199733098,0.315395979698815,0.000972626736285725,0.00317599929022784
"5876","MRPS16-201",172.518089118968,-0.625755010030245,0.211023242877141,0.00235496493036489,0.00697211589775135
"5877","MRPS16-202",4430.23102725875,0.518541875483708,0.195141323739355,0.00683312050054785,0.0176331989501347
"5878","DNAJC9-201",561.012336436398,-1.10567360594611,0.142459755023231,4.28282490942071e-15,9.02253819582006e-14
"5879","NDUFS5-201",5060.86950394377,-0.43361581689903,0.229200896191266,0.0513881544498563,0.0990861314577305
"5880","CSTF2-201",170.620281550085,0.0301316389824663,0.890936788310755,0.958068105504406,0.973456313732562
"5881","TAF8-202",43.2709438993856,1.59067799471121,0.39316772644289,1.5416253642994e-05,7.64971380636401e-05
"5882","ECD-201",171.837284534413,-0.507124268336563,0.261484092939346,0.044595099809159,0.0880732573530565
"5883","CCND3-202",47.886924740451,2.49570424770469,0.412268255242998,2.28365715743614e-10,2.65939773185777e-09
"5884","RHBDL2-202",62.8535128493992,0.782217703175371,0.291301323352163,0.00496505321844369,0.0133590534391239
"5885","CCND3-203",51.0416265287822,-0.938325995592903,0.328949904541957,0.00251376920871733,0.00737707198524309
"5886","BBLN-201",6534.34117042226,2.11672384894314,0.249787801884096,4.8953571570923e-18,1.42187585182782e-16
"5887","NUDT13-203",5.75301238611008,-2.93847547647903,1.28386616042169,0.00355450576260518,0.00999116380667509
"5888","RRAGC-201",59.3026637363081,-0.314566203731323,0.406190411510727,0.394793342535119,0.513951988881029
