"","gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"1514","BIRC5",2300.19996899601,0.789806433406436,0.136083682026584,4.66546954645886e-09,2.18855570717849e-08
"1515","MLF2",4122.33037965227,0.867661680881982,0.175385630240711,4.99514764797598e-07,1.78546280981287e-06
"1516","OTUB2",421.685762221912,1.41015122594855,0.173916765003908,1.91587626471877e-16,1.95542919644489e-15
"1517","DDX24",3425.33406908015,0.51549791144807,0.155659495388252,0.0008010560938099,0.00175003650414146
"1518","ZBTB25",287.795275177673,-1.52611939296928,0.215182708594483,4.5184472465478e-13,3.35160862086144e-12
"1519","NECAP1",240.668766047141,0.516064234366623,0.188592138786446,0.00533801995999599,0.0100027990982281
"1520","ARHGAP4",68.5161027441762,-2.93201465590174,0.366298105950889,1.49812045100888e-16,1.5410697113182e-15
"1521","ANKRD24",23.3563757012513,-0.197964892541612,0.425704951736261,0.607140965627437,0.674345296382192
"1522","DHX32",193.97942088604,-0.870637899524003,0.209590648333004,2.06834752930264e-05,5.90307648067805e-05
"1523","RCOR1",177.299910466694,-0.841786473492503,0.218256536763513,7.60448755707552e-05,0.000197555628435104
"1524","GPATCH2L",239.763369087192,-0.455865747440217,0.177625294156312,0.00907671923660437,0.0162396324937861
"1525","LTBP4",71.0688254507732,-0.401109407127719,0.329485826803841,0.196314312482841,0.256306858983618
"1526","BLVRB",3775.58692767173,1.56746629067555,0.151331579897874,1.2660905333666e-25,2.569757900557e-24
"1527","SLC9A1",207.818257732043,0.565532280741276,0.250731247489991,0.0197807038593466,0.0330610469767007
"1528","SPTLC1",718.206431430556,-0.204402892893949,0.174461778785617,0.233667646887595,0.29842496782033
"1529","PAPOLA",2918.68859253018,-0.0993703137172348,0.127778038299201,0.429710547696174,0.503307806864762
"1530","CCNK",851.008769809659,0.143138928072458,0.160317674244732,0.366792962545785,0.439644801470713
"1531","PCBP4",273.50566762916,-0.231368437047383,0.20731348290946,0.253150034347294,0.320387911022333
"1532","YPEL3",588.984691116003,0.574701058853876,0.200195306322761,0.00337737369526538,0.00657942565925296
"1533","MRPS33",4716.28396055249,-0.351654738885445,0.138434668633704,0.0102418463504225,0.0181390289045065
"1534","NDUFB2",14439.4460768064,-0.208858857261794,0.140659800453386,0.146914463591878,0.198998631947398
"1535","NUDC",3554.3363678132,0.989596729909603,0.202259139630403,5.79351027900301e-07,2.05226273139475e-06
"1536","MAEA",4929.66284774405,0.450100545004593,0.165339788143898,0.00582365739185296,0.0108352378073654
"1537","ICAM1",1688.71567509535,-0.322565886956149,0.140028701810401,0.0199012065499803,0.0332398077573367
"1538","STRN4",329.018617623759,1.37807619599505,0.241540371197005,4.40824032430751e-09,2.07782259474504e-08
"1539","MUL1",392.804821463692,0.0506979171223933,0.198282983587643,0.795666172273245,0.837977031723921
"1540","TFAP4",243.867355769681,0.668865648083075,0.217731379197693,0.00163339626591702,0.0033706937768009
"1541","PDCD7",310.00671547536,0.261436103455633,0.234179832614907,0.251704822022978,0.318682140488
"1542","SPG21",1090.32836435052,0.429760152281113,0.157526846318724,0.00573102570873937,0.0106740217864327
"1543","DNAJB11",1455.49796062317,-0.798140026952336,0.16202190630482,5.81063843388476e-07,2.05746708536634e-06
"1544","P3H2",207.353750278045,-2.79777036397869,0.263270652736729,2.87205105316142e-27,6.42756511064985e-26
"1545","FLT3LG",110.622166062615,-2.03434395226378,0.282338435253212,1.20079642562057e-13,9.47268144921819e-13
"1546","RAB11FIP3",77.0997939864918,-0.123204716901092,0.335347163408655,0.695488279613195,0.751919602510091
"1547","GNPTG",1384.87707132218,-0.63786350354197,0.183828924495971,0.00040766001611452,0.00093591567859161
"1548","ZNF268",259.01676085494,-0.762888856094097,0.182393076530452,2.04843060534599e-05,5.84793418052739e-05
"1549","GOLGA3",894.660038902286,0.508930414622565,0.138868684608728,0.000216658382667509,0.000520483975105899
"1550","PABPC4",1569.70596245372,0.707138119488102,0.248469861639928,0.00328965902645294,0.00642331609431186
"1551","CERS4",135.899675777816,-1.80733941310889,0.272671602043479,8.09141227546573e-12,5.24645354246996e-11
"1552","MCOLN1",867.797470126669,0.424726211919773,0.198970443412261,0.0294877921125041,0.0475208880689809
"1553","USP48",361.390124492402,-0.429198549388289,0.190992927436225,0.0219067145583781,0.0362562683731586
"1554","EFNB1",73.3141109999398,0.437384319498799,0.265533681933938,0.0879024476280737,0.126207852201624
"1555","PDPR",204.295217100622,0.154361876778102,0.280544747935314,0.568698089004538,0.638731753527443
"1556","AARS1",5369.91227111466,0.907999306209784,0.160461130292469,9.96263502736927e-09,4.47043067403239e-08
"1557","GLG1",1426.33334586456,-0.0963599819717918,0.19049077469741,0.604358598319876,0.671520958402638
"1558","KIF4A",505.824728806105,1.11817055105455,0.187763669292781,1.33239955712822e-09,6.69165970003982e-09
"1559","TNRC6A",549.93071350235,-0.525239198780292,0.264598361079962,0.0389981946121881,0.0611209427176727
"1560","PLEKHG2",80.5270101249429,1.18712707674992,0.385828999938469,0.000921208815539496,0.00199190981850762
"1561","DLL3",362.695042147442,0.372609614316713,0.191613324052965,0.0477255451691374,0.0732695381133631
"1562","NAT14",875.385613338823,0.654906845320033,0.177009720523958,0.000169521671930298,0.000415070091688617
"1563","PITPNM2",220.713462839521,0.831305460799291,0.201564910362152,2.52732648940832e-05,7.09437028140976e-05
"1564","EXOC1",392.436731879971,-0.624882640135594,0.180832870599477,0.000435996420745622,0.000995845659254546
"1565","RBM27",920.938831786575,-0.617874451449399,0.207580281628278,0.00230874172822849,0.00464136780702044
"1566","OSBPL8",186.460763513931,-0.492255382132726,0.193617897001226,0.00946059535967647,0.0168664824347688
"1567","DTX2",691.405449165947,2.98862942336913,0.245694974468297,5.71342563350124e-35,1.98825186008385e-33
"1568","PUS7",311.919295990019,-0.493877691373417,0.171407060924981,0.00341889706776884,0.00665305301894696
"1569","LAMB4",10.8902404577704,-1.10097546094676,0.780133031494496,0.0601795819292686,0.0900880676169441
"1570","LAMB1",1388.92354755374,3.17579796663394,0.171293351266957,1.19769842858322e-77,1.89574411756475e-75
"1571","DLD",1652.49972632853,-1.46705542284855,0.172560669755547,6.44009356186604e-18,7.48370138180845e-17
"1572","WDR7",47.1047231969698,0.176375762826198,0.382804590904164,0.620913868075237,0.687020087790748
"1573","TXNL1",2383.0917428325,0.18714150947732,0.199890851807499,0.341379163666813,0.414158044584531
"1574","ABCC6",153.614331753822,1.43071210866028,0.221441471888454,3.7627269694983e-11,2.27443924331208e-10
"1575","CMTM6",1072.65949347536,-1.69964388440779,0.140985633377052,4.9924235748663e-34,1.65238275723273e-32
"1576","ITGA6",410.199029366548,-0.247088341104848,0.198079457219165,0.202691639661071,0.263581051588673
"1577","MAP3K20",838.436711318281,-1.18983785949201,0.189595171018123,1.62823840877762e-10,9.14899377299696e-10
"1578","SMPX",57.176649753173,-2.61322276671367,0.391283804362522,3.97400095428703e-12,2.66841316215503e-11
"1579","FH",2627.69943989556,-0.33898321813532,0.161126764987881,0.0328562200744974,0.0523602656221306
"1580","SEL1L3",592.419800388336,-0.0428218520252369,0.176632334349486,0.804193101352687,0.844917188600674
"1581","CDV3",2486.83916262614,0.0943045278644235,0.197291093539562,0.628042855556542,0.692816834870068
"1582","MYO15A",11.082470955542,0.143050727423634,0.56449645513508,0.76270176953501,0.809558576099921
"1583","ALKBH5",889.490957003178,-0.547327377345836,0.169196673147226,0.00102035287722855,0.00218844562576382
"1584","APOH",17.3059959837133,1.7321414498549,0.636818400220772,0.00147554636488095,0.00306882997811999
"1585","NLRP1",57.0141645256025,-2.9792389035771,0.391031859865287,3.91305136244605e-15,3.562219809403e-14
"1586","PITPNM3",218.843561965437,1.52691996779446,0.297637025886179,9.33076335284477e-08,3.67962411746603e-07
"1587","SPAG7",2797.33510187723,1.95466449841279,0.145610728797607,1.00075068675992e-41,5.02346131177416e-40
"1588","ORC6",485.234523878565,-0.425644274499818,0.205487959809327,0.0339841931790544,0.0539344836682543
"1589","ZFHX4",24.9971144067805,-0.335741079029785,0.419716279652754,0.378654869553613,0.451839684139637
"1590","ZC3HC1",797.420357101972,-0.237535203603578,0.165803858304555,0.145901304646099,0.197776428364458
"1591","RGS17",435.454893877947,0.0580578780490102,0.212653974887744,0.781666106672796,0.825802598539507
"1592","TMEM101",2279.90802814862,1.29471262329971,0.132163802765663,5.01182787319985e-23,8.51663598851025e-22
"1593","CCDC80",552.074785637612,-0.970670595500766,0.157173281409644,3.897136256738e-10,2.09215244286096e-09
"1594","PSME1",26823.0961984613,1.43158904830965,0.135843615165394,2.63195955217791e-26,5.56054576217393e-25
"1595","PPP2R3C",565.411040816632,-0.368161129809199,0.150582296879063,0.0132954083923758,0.0230316840703583
"1596","HAUS4",1307.81476073387,0.93707461540136,0.149098446203517,2.27832620156486e-10,1.25644024608355e-09
"1597","OSGEP",1054.7055786085,0.652641735668545,0.148428025496898,8.70559638479881e-06,2.61941959595962e-05
"1598","RNF31",498.102942553681,1.96251820018389,0.231891171333008,5.73091726882638e-18,6.68334600328315e-17
"1599","SCFD1",718.631630682663,-0.457136842619166,0.163034058269305,0.0044409301327011,0.00844839931322328
"1600","G2E3",331.958210701719,-0.225673588695252,0.171118058742265,0.18029068820704,0.238094828249198
"1601","HECTD1",366.920322956637,-0.201118075448143,0.209537126285884,0.325563770251188,0.397690665476095
"1602","HNRNPC",18445.2645629531,0.72444841331471,0.142142788745217,2.55753259243962e-07,9.50694927875234e-07
"1603","SUPT16H",2996.37840451569,-0.0125007668151375,0.132951246846422,0.917348355084404,0.936189484465557
"1604","TOX4",1979.35874192349,1.14247443713569,0.179651553891859,1.02289753958956e-10,5.87889019312569e-10
"1605","GEMIN2",631.874062935796,0.0492462500983532,0.21085472415619,0.813063372433405,0.851910891028745
"1606","TINF2",660.946037893882,0.712045488569642,0.178391439724231,4.18977432954755e-05,0.000113722446087719
"1607","SEMA6A",9.9935498922981,-3.51548708894037,1.01185767769598,0.000103584705958092,0.000262397654083567
"1608","TRPM7",126.59017780738,-0.807604311373596,0.237868470578928,0.000462907467557285,0.00105298388956494
"1609","TYRO3",175.246234020122,0.709945709734006,0.207328197067516,0.000460780939138376,0.0010484288769382
"1610","WDR76",129.517228279243,-0.917889195942576,0.216912377886424,1.43450553167686e-05,4.18911472552026e-05
"1611","SNAP23",968.174548492345,-0.755801424187515,0.202885438620199,0.000138614327268016,0.000342901865551973
"1612","TBX15",19.4211070509323,2.07115514844875,0.5647687852135,4.53632875554675e-05,0.00012246839681584
"1613","PHGDH",4460.27014368228,1.20374179998572,0.177264380609277,5.43368942470519e-12,3.59686415982087e-11
"1614","COL9A3",32.2483955289325,-6.00643437986308,1.01082021405528,4.4288485993649e-09,2.08603339236225e-08
"1615","EZR",6785.83604567319,0.782397185251497,0.11755471641071,1.73309273415879e-11,1.08054037780605e-10
"1616","MYL6",46641.210817754,-0.17053497933293,0.126755936091731,0.1658202201186,0.221082362629425
"1617","AGO1",212.391760386757,-0.0808689048668498,0.186643489972033,0.657906064280421,0.719171390901244
"1618","CLSPN",190.524576698287,-0.384689001089916,0.268903832568144,0.137076947635239,0.18739355375335
"1619","RFFL",278.811125761751,-0.415366821878222,0.237970638067466,0.0720512760663412,0.105738776383586
"1620","UNC13D",857.678197296373,1.87886640316978,0.223586874062338,1.03344922032102e-17,1.18825470692681e-16
"1621","MFSD11",276.201342281153,0.812895256132986,0.203449143010132,4.43230607179884e-05,0.000119832566467362
"1622","DPYSL2",492.993013767882,-1.16997084520808,0.172699388966359,6.06320254737143e-12,3.98534750158269e-11
"1623","TGFB2",346.849024139051,-0.0795166669742572,0.180225656162455,0.652925275692286,0.714562528494062
"1624","GPATCH2",241.802955527274,-0.34244636844303,0.200006024826382,0.0803339505780033,0.116500254765367
"1625","NUP50",451.664815164863,-0.923194218494766,0.169318065524921,3.06138146016308e-08,1.28498147815699e-07
"1626","CDC45",245.302985203509,-0.491017622919031,0.207867428788678,0.0155690783839411,0.0265832363150598
"1627","COMT",10864.3185919436,0.0574337760105889,0.204171888104191,0.776401500843564,0.821523114834041
"1628","ECHDC1",770.901637679186,-0.34915345254723,0.163267838855994,0.0300281230677203,0.0482885679188977
"1629","LRRFIP2",2218.495416756,-1.19221860824251,0.165287680209121,2.53998691057975e-13,1.9367646889646e-12
"1630","SEC22C",625.81468137138,-1.34297268842598,0.156877202940338,4.43486485046728e-18,5.21841081655404e-17
"1631","XYLB",196.79018844846,0.133986639091745,0.207297173690711,0.510362030357421,0.583699992414492
"1632","HDAC6",293.829589930268,1.1435030287953,0.278130642286871,1.89190661519721e-05,5.43110298909984e-05
"1633","CDC6",284.461954130722,-0.367021657262408,0.183820686182025,0.0420311653888477,0.0654043988810683
"1634","UPRT",170.540425476993,-0.126264288100981,0.222302168085217,0.559184176466352,0.629816942613065
"1635","CDC23",443.038369431011,-0.0521346600789411,0.192269902118811,0.781054096227512,0.825378169744112
"1636","AAAS",1315.09989418887,1.06673709951295,0.162964175824117,3.2129294493391e-11,1.955353993866e-10
"1637","CBX5",2612.36074405711,-0.143395419828496,0.159786069348425,0.362654582244437,0.43542065735068
"1638","SUCO",276.383064937647,-0.312765953998466,0.182503789213249,0.0810494569440117,0.117407756398267
"1639","MSH2",313.824199634508,0.0693199454840464,0.174276877671071,0.687567045590311,0.745054231020848
"1640","MAP3K1",66.3579493890908,1.34722516589833,0.311702311797306,5.9938961136622e-06,1.84421067601267e-05
"1641","DHPS",2726.05515524436,0.259230701373392,0.175701574152356,0.134592407843244,0.184588441669998
"1642","HOOK2",493.201972031482,0.316109790512908,0.197506464044474,0.103002263299056,0.145377924764172
"1643","ARCN1",744.716357874559,-0.353780200099292,0.13621711459304,0.00871058651495699,0.0156315883266948
"1644","EPB41L4B",109.233826048214,0.887262097121269,0.262541118804043,0.000460669717942004,0.00104829733959973
"1645","TMEM38B",514.841982605132,-0.499842494510595,0.207828551877486,0.013807927786171,0.0238353736727509
"1646","PSMD5",431.742585360291,-0.0971017694819066,0.1756864016704,0.573716745441928,0.643190641616994
"1647","PTGS1",109.875799547924,1.51804158104704,0.252386094789046,5.94681059807961e-10,3.10999338152168e-09
"1648","NUP188",458.5554907542,1.2129036966713,0.313262192085792,4.79351792127727e-05,0.000128950625330193
"1649","CRAT",658.906024147147,1.07516825903045,0.194514114742574,1.73054698938361e-08,7.52947146101353e-08
"1650","SH2D3C",16.6528674164,-4.37986847790649,0.952770103640206,1.19053306705359e-06,4.02248106508192e-06
"1651","NANS",3493.06769822431,0.999428192440171,0.134137709346635,5.38472222856821e-14,4.39172443029587e-13
"1652","TBC1D2",319.809133000897,-0.448202010678788,0.229837003924443,0.0445979453752265,0.0689285671217868
"1653","WHRN",27.8403727875015,-0.121640718275752,0.38138110892288,0.729224427990521,0.781206694403687
"1654","CWF19L1",336.058106203796,-0.0813111538188741,0.161315727594286,0.608745098543265,0.675821033379075
"1655","SEMA4G",23.9431453728803,1.80205830605637,0.518380742299718,0.000116531073271498,0.000292362952204997
"1656","BTAF1",137.605755420113,-0.936130308016094,0.243405234135926,7.2873299209396e-05,0.000189919564942613
"1657","IKZF5",103.732166012263,-0.876990974440382,0.255073225335665,0.000364026148326679,0.000843435392894314
"1658","BLNK",62.2180299244697,-0.42660090303194,0.284515237619511,0.117381016371099,0.163346370413753
"1659","TLL2",100.965792287461,-4.80097073574401,0.429390217291209,1.43520507634634e-29,3.65353696931901e-28
"1660","CYP26A1",31.4433267149987,7.32157223757887,1.3153857259372,4.08169891019705e-10,2.18644935890932e-09
"1661","SORBS1",27.6393194371952,-1.44256603177113,0.458826873350595,0.000551527851123861,0.00123896499187456
"1662","BAMBI",66.30236345061,1.34645519077863,0.354081591066536,5.42224263857876e-05,0.000144438594282553
"1663","IL11",96.4021870289688,-3.48112871787299,0.360018084398636,3.915796357801e-23,6.7181236988252e-22
"1664","WAC",631.093605245284,0.614888624914084,0.148270528206501,2.75086725332995e-05,7.67466546995123e-05
"1665","CREM",276.664035103341,-0.758947318783658,0.210312919634248,0.000219538065799203,0.000526757165946327
"1666","NUBP2",2562.61570982337,0.501584645838826,0.188653783712678,0.00679890548299354,0.0124641313583875
"1667","SMIM24",50.1376509806092,-4.13073444524561,0.509123927829195,1.32783805509114e-16,1.37455050143849e-15
"1668","HIVEP1",48.2733904644662,-1.1774371993381,0.360446934072385,0.000480079156294693,0.00108968585643529
"1669","FKBP5",181.680913800995,-0.454006544836021,0.217680978246983,0.0323148421386154,0.0515938669693813
"1670","SRPK1",2035.92583465516,-0.437073516515814,0.174646276250998,0.0109539599170887,0.0193026909043545
"1671","BRPF3",166.923621101399,1.1035451366347,0.24842086361658,4.49348536507939e-06,1.40682145893146e-05
"1672","MRPS18A",3010.34034692664,1.64257108870715,0.167961587523917,4.16104144020169e-23,7.10781204062999e-22
"1673","TMEM14A",1558.18448357202,-1.10238481252754,0.204929506037956,3.77582967319023e-08,1.56909186948348e-07
"1674","EFHC1",97.5657675015562,-0.131234180918834,0.245487825999161,0.580729315712861,0.649827495980407
"1675","HSP90AB1",19577.2350121533,0.472274268743205,0.13154970169794,0.000294499179539402,0.00069173472915508
"1676","CDC5L",994.888307061495,0.140179202485568,0.143806885721424,0.325336464684637,0.397520935837973
"1677","ITPR3",376.210644851274,0.840781747842894,0.177877056517389,1.54085112542664e-06,5.13451358892168e-06
"1678","ZNF184",51.8907340854532,-0.655991449268522,0.334751276417737,0.0370237514158156,0.058305798687171
"1679","DSP",1683.89630843563,-0.993204558450145,0.209245912816588,1.1676961287134e-06,3.95008133716959e-06
"1680","SIRT1",52.071492173037,0.321575212505592,0.330260156715968,0.304066735857975,0.375364351511697
"1681","HNRNPH3",3512.83868171284,-0.788344145419637,0.132575487369252,1.86726620723479e-09,9.21287929849098e-09
"1682","IFT74",299.475111748124,-0.168454684539793,0.167919185825902,0.308295578295624,0.379558230787116
"1683","JAK2",22.0626632804814,0.033957543995565,0.426893818461253,0.931734591400559,0.947570072305237
"1684","ABL1",309.707670023636,-0.530677731633558,0.261417724442847,0.0351194520386097,0.0555520216926009
"1685","ACOT7",1122.43139066192,0.273644241314857,0.159447183905743,0.0815479367442101,0.118025319259539
"1686","SH3GLB1",1614.82172325828,0.328592508177778,0.148418847710147,0.0252828173935663,0.0412627521190359
"1687","CDC7",103.244431668365,0.469108840604971,0.22967510578822,0.0359147539333629,0.0567140458162454
"1688","SYDE2",22.5330848066791,0.993786666825912,0.524374021450897,0.0292062641635028,0.0471291085042399
"1689","PCSK5",56.4863642114594,-5.96127746654092,0.75171981601471,2.50095888683407e-15,2.31430080489827e-14
"1690","SCD",5615.96775880589,0.216066460147923,0.129108207622136,0.0919069466504814,0.131323357739444
"1691","TMED1",1531.7040476434,0.401280705502476,0.210621179209669,0.0515502062089285,0.0784200819456394
"1692","ABLIM1",572.957642548001,-0.341233877554055,0.171099821160146,0.0427993261956531,0.0664469526374057
"1693","ERMP1",147.877605999113,0.414261690420476,0.242598677223203,0.078672740575558,0.114386982685864
"1694","RAB18",1050.27453430435,-0.762146177248298,0.174644896507038,9.08599980252743e-06,2.72552220883701e-05
"1695","NRP1",1433.96171997338,-0.0328934265802278,0.15033677627952,0.823691170018548,0.860428260894888
"1696","PRTFDC1",825.832980311712,0.509313237921827,0.156172274014697,0.000937880669389572,0.00202572729152736
"1697","PALMD",17.45150882331,-2.5614814634627,0.730853510071156,6.96772537191664e-05,0.000182243531282793
"1698","TSPAN15",1014.3747239506,0.128715112689377,0.15981809182424,0.421598928325685,0.495344038685916
"1699","WASHC2A",399.952249222565,-0.304605669698891,0.160485519811478,0.0543366345642436,0.0822128528054586
"1700","MAST3",183.461692653559,1.16065263012425,0.22152385794766,7.82382370338135e-08,3.11224539574921e-07
"1701","MZF1",175.102672377431,-0.446085719677401,0.208632326327012,0.0285187320049892,0.0460916628015417
"1702","OCEL1",619.795203017669,1.73895488450755,0.184701751575813,1.27083038012944e-21,1.95628140163141e-20
"1703","MYO9B",371.951020045534,1.89007009286213,0.338667076685806,5.41260928638041e-09,2.51439721807783e-08
"1704","KCNK6",99.5575156995481,2.10422522428437,0.272553763791552,2.35559030988314e-15,2.18493246748943e-14
"1705","CATSPERG",72.4921649017745,3.91630862387604,0.404609175243428,4.6374190751352e-23,7.91466297284161e-22
"1706","PSMD8",11276.5412978767,1.92076241273702,0.168815060534763,1.27869763939495e-30,3.44738991324241e-29
"1707","FBXL19",120.611021655736,0.392546774984325,0.32099746888743,0.197428811141525,0.257624843845138
"1708","STX1B",13.4598732317356,-3.29736452558578,0.856635557866872,1.90098873825794e-05,5.45398420783346e-05
"1709","HSD3B7",739.166637667074,0.567458541536285,0.192325897435622,0.00263573453945502,0.00523916971904838
"1710","SETD1A",145.264834056888,0.371514458352334,0.278006619621324,0.165385769729573,0.22069802165368
"1711","BCL7C",370.502290412875,-0.0197911189727216,0.207933052557298,0.920694589424523,0.93892095534839
"1712","EFNA2",252.686266697983,1.13896911824692,0.190228160381118,1.0787743686059e-09,5.48526024161345e-09
"1713","CIRBP",2703.26346709675,-0.226509165425472,0.175852049210298,0.198294962304153,0.258540259335258
"1714","ATP5F1D",5782.25585560778,0.708983817284907,0.238500193374007,0.00198780979140225,0.00404255960790093
"1715","CBARP",10.1400033607741,1.69515152705279,1.08828494466447,0.0194930147847987,0.0326274433891561
"1716","HNRNPM",2546.69688572596,-0.0932102873816318,0.235711792280879,0.682261163250182,0.740228847490952
"1717","MARCHF2",338.03751887303,0.374103131392544,0.190835525555459,0.0459954591775851,0.0708430414563653
"1718","NDUFB7",10947.2832669576,1.0437562858182,0.137558297116684,1.91912600394889e-14,1.63697027724923e-13
"1719","TECR",10900.4514380434,1.26403853311892,0.168384455757996,2.71859170287128e-14,2.28610965519515e-13
"1720","TIMM13",8730.66071546421,0.459828913948815,0.126174374305714,0.000219638244639676,0.000526868715172687
"1721","CDC34",396.35632350356,1.48031329914578,0.287159107944004,8.5712293815241e-08,3.3944212887646e-07
"1722","MTAP",1248.05281889615,1.80734089355161,0.176256655262302,2.9972263802019e-25,5.94207698628511e-24
"1723","MISP",987.648964130245,2.01662226213575,0.28416439341644,2.67042000811265e-13,2.02755642163354e-12
"1724","CEP170B",301.929678329157,0.37451702988994,0.26683514100875,0.145951252879704,0.197830472394334
"1725","POLR2E",10334.4758139581,0.306843040944894,0.162424295406723,0.0562440478325597,0.0847837641573581
"1726","POLRMT",452.558252930802,1.06676411418768,0.283661693707955,8.84880953839437e-05,0.000227086277209815
"1727","IZUMO4",14.9931017988951,-0.725640666170343,0.579794207558291,0.132836297131123,0.182422194499898
"1728","RASSF7",293.738730325993,1.89877438442203,0.249297742018771,5.91560054648234e-15,5.2799223249572e-14
"1729","GADD45B",525.587925240952,-1.24780196763075,0.172812782932067,2.31096101592977e-13,1.76969301052101e-12
"1730","PALM",43.8218234321403,-0.893140345548421,0.488089593552855,0.0374617004520793,0.0589387410639648
"1731","MKNK2",1885.52820233961,0.0476843813195064,0.269942831150096,0.858133599054752,0.888369014644634
"1732","ARVCF",126.667441208761,0.338911616701755,0.270771631665932,0.194192402249977,0.253975763241174
"1733","TRMT2A",359.561995972672,0.823986909624106,0.229513371092182,0.00022198720225787,0.000532113192319885
"1734","RANBP1",4336.95531507899,-0.420865503103157,0.137644023504569,0.00201115088329654,0.00408537139168507
"1735","ZDHHC8",101.125305020453,0.0638927368959384,0.320299221859039,0.835371432237971,0.870036354499053
"1736","KLHL22",225.553352081787,0.516154258095766,0.241665730954737,0.0276853027989999,0.0448480883159434
"1737","MED15",1175.61394613294,0.708529961852179,0.196648853142348,0.000236371319139951,0.000563975186087993
"1738","SERPIND1",8.49271738486773,-6.54394949529909,2.63444396916914,3.96735572133065e-06,1.25108114946267e-05
"1739","SNAP29",662.501159908618,-0.502973177182406,0.151119793774359,0.000755282618237688,0.00165748003789422
"1740","CRKL",471.151117841427,-0.776585232114635,0.153711921242839,2.9310987454776e-07,1.08197620984557e-06
"1741","LZTR1",1092.40901882635,-0.18056672487551,0.197753507497971,0.350690420833402,0.423673574399679
"1742","MMP11",74.6244264849137,-0.948832253518094,0.304648867215883,0.00107904022559864,0.00230349385553888
"1743","CECR2",20.606144130203,-2.27467622265475,0.553969250971936,7.43315296959741e-06,2.25383119626585e-05
"1744","SMARCB1",1385.76799499716,0.680734615849295,0.182607483248968,0.00014867771240479,0.000366963966469921
"1745","P2RX6",17.6193600989025,-5.83932883581548,1.33975517417617,5.69742055601496e-07,2.0221206736511e-06
"1746","DERL3",78.8869172803543,-0.284914038306925,0.292394596369065,0.307440669766117,0.378838399390983
"1747","BCL2L13",936.992624632633,-0.259530860199953,0.138755426832568,0.059128666816076,0.0886771867959903
"1748","DDTL",76.3903947493444,-0.243229639355927,0.28675241650961,0.375797402366852,0.448866578399112
"1749","DDT",6710.18447130962,0.025259431961258,0.163293838482276,0.873045080943464,0.900765168673572
"1750","GSTT2",71.3212225550066,-10.3559938470286,2.98070672735802,1.31899033393805e-14,1.13892755319851e-13
"1751","CABIN1",223.053962163977,0.323911412708533,0.283019785682949,0.233906039631159,0.298709990229732
"1752","TBC1D10A",286.775253433125,-0.0160693848096865,0.241325084293334,0.943477690001106,0.957280635941466
"1753","SUSD2",56.2850445004429,1.34456773289068,0.351960049128641,5.08893551015089e-05,0.000136281262461088
"1754","SF3A1",1878.60821748155,0.392350598943576,0.196162037898235,0.0415774893312389,0.0647908998097837
"1755","GGT5",28.0268282839404,3.22137782857906,0.516620242965251,6.47213666000566e-11,3.80966674567283e-10
"1756","RNF215",68.2158508069538,-0.709198711981458,0.274099936071173,0.00706697139708593,0.0129110534869781
"1757","SEC14L2",659.074669673198,-0.852447366321076,0.160710641382854,7.38188434395646e-08,2.9424095048504e-07
"1758","SPECC1L",451.798828868953,-0.541261655397236,0.159162895872902,0.000576614279082379,0.00129044566197832
"1759","PPIL2",371.462487429885,-0.213541640903736,0.171684439822618,0.206323861005701,0.267665967344761
"1760","YPEL1",31.2774245495905,0.773674045191757,0.463303927151094,0.0610161022910604,0.0911743128466628
"1761","SNRPD3",5844.20607724461,-0.53914831195114,0.128614228916512,2.30682484464032e-05,6.51266559633997e-05
"1762","PES1",2152.52988161951,-0.0908943124860187,0.148595851054773,0.535921810660199,0.607867393540668
"1763","MAPK1",562.093465888178,-0.348940321743167,0.188702810519739,0.0629161236506598,0.0936986690106609
"1764","GGT1",389.117044983395,1.48706225716836,0.244997917239909,4.32856944454971e-10,2.30986493986344e-09
"1765","PRODH",1233.55556390736,9.1264238059629,0.652621825711198,2.27726864870524e-45,1.37526005440424e-43
"1766","PPM1F",194.004466532559,-0.183656261195107,0.267188320766232,0.474708030031183,0.547935456682076
"1767","SLC35E4",69.9490487514646,-1.47931720029672,0.341926445304845,5.00406544620103e-06,1.55575467309659e-05
"1768","TOP3B",152.796070799383,-0.212327757369759,0.232574784812219,0.346885669050009,0.419722891711025
"1769","ESS2",625.270864799935,0.791749347667311,0.187805359805824,1.74594294065477e-05,5.0415804172769e-05
"1770","MFNG",22.2572152423793,0.332340437668088,0.438083411052932,0.401137662682615,0.474627978386284
"1771","CARD10",107.019754842953,0.365747198479459,0.268265972537675,0.157447716049269,0.211369789527976
"1772","SLC25A1",1475.11664077632,1.68523533417042,0.207526147450223,1.32878558671096e-16,1.37480625779526e-15
"1773","GRK3",124.309037326041,-0.840630462742312,0.244937127920624,0.00038835088938914,0.00089609251187875
"1774","LGALS2",131.036342119512,3.12784332423707,0.314318582502906,3.29752618679266e-24,6.09995725430533e-23
"1775","GGA1",698.592838737272,0.71817337903385,0.180143871603251,5.01058665931255e-05,0.000134293027942547
"1776","HIRA",170.168858565528,-0.0890484086337272,0.283537665822709,0.74174238364172,0.791936994165046
"1777","SH3BP1",127.280004486826,2.13187495130635,0.303643117043999,4.14575024003243e-13,3.08565187565857e-12
