"","symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj","exp"
"3086","ZNF114-210",22.384966023457,-4.70025437416658,0.956820924825202,1.55485637085197e-07,1.12830374494034e-06,"Downregulated"
"3087","BET1-201",2182.27075053008,-0.973891555208773,0.189354221944262,1.56204278309549e-07,1.13315147666474e-06,"Downregulated"
"3088","DOK1-201",99.0186575160811,1.32981997936823,0.262102616319274,1.56376121727587e-07,1.13403072213976e-06,"Upregulated"
"3089","MINCR-201",30.9332040995566,-2.7155871755952,0.551755037242884,1.57160313354483e-07,1.13934867505998e-06,"Downregulated"
"3090","PTX3-201",24.7782751481739,-6.26532065621574,1.36869166767198,1.57376594257231e-07,1.13980965452666e-06,"Downregulated"
"3091","ENST00000732170",23.8678598452457,-5.46897258018593,1.06161635918576,1.57368912464096e-07,1.13980965452666e-06,"Downregulated"
"3092","NME3-201",1347.30759726318,0.958333126080943,0.186143527121716,1.57335785190152e-07,1.13980965452666e-06,"Upregulated"
"3093","CCT6A-201",4170.99559211843,1.07192018417712,0.209112502342546,1.58654119412899e-07,1.14869070486016e-06,"Upregulated"
"3094","VAMP8-201",6567.37775156608,0.94828074986298,0.18395604480731,1.59002427394153e-07,1.15084045218638e-06,"Upregulated"
"3095","CIAPIN1-201",844.126537750513,0.900553513670368,0.174588562175023,1.59061184123314e-07,1.15089375032553e-06,"Upregulated"
"3096","METTL26-214",95.1571739940697,1.52962080723792,0.304654854333249,1.59250637038476e-07,1.15189236622727e-06,"Upregulated"
"3097","NGLY1-204",38.4119549462028,-2.26195412922231,0.460922476602118,1.60208909995857e-07,1.15844957392549e-06,"Downregulated"
"3098","FBL-214",107.458201489902,2.1607678707801,0.440820909207106,1.60454171721862e-07,1.15984852212375e-06,"Upregulated"
"3099","RPL37A-201",52252.0611907375,1.96090086290748,0.400535229030337,1.60563709155607e-07,1.16026579633129e-06,"Upregulated"
"3100","TMEM40-204",66.4342513198443,-1.58107335320031,0.315169619004803,1.62297451956933e-07,1.17241585133018e-06,"Downregulated"
"3101","ITPA-212",95.0489051690379,1.297269133967,0.256060277989577,1.62877068217781e-07,1.17622349747468e-06,"Upregulated"
"3102","ENST00000547118",46.286005655358,1.85021688095087,0.373172653717038,1.63529637892177e-07,1.18023941643366e-06,"Upregulated"
"3103","AK6-201",120.248301256627,-1.2622396920803,0.248277786751974,1.63538577708031e-07,1.18023941643366e-06,"Downregulated"
"3104","ANKRD37-201",160.651000958628,-1.33220018306618,0.263862511576629,1.65004152773146e-07,1.1904326666243e-06,"Downregulated"
"3105","TBCD-208",198.05964488263,1.73082317408886,0.347972763127373,1.65144503083482e-07,1.19106151434831e-06,"Upregulated"
"3106","TRAP1-210",173.081266748653,3.06827428873929,0.641536528880861,1.65280983953143e-07,1.19164340844058e-06,"Upregulated"
"3107","RPL31-208",31663.468675766,0.98626470862437,0.19252124577552,1.6533160980731e-07,1.19164340844058e-06,"Upregulated"
"3108","GLE1-206",25.7852270799862,-2.55861178839686,0.520407498273085,1.6577780912506e-07,1.1944749863406e-06,"Downregulated"
"3109","APEX1-201",3046.71844312563,0.810429289580461,0.156850849991865,1.66125922743682e-07,1.1965982354204e-06,"Upregulated"
"3110","INO80E-207",194.508081344484,1.3620464152671,0.269776050363614,1.67710609253874e-07,1.20762423910973e-06,"Upregulated"
"3111","SYNE4-216",30.1320956793741,2.20669318504093,0.450537831332626,1.68526843549622e-07,1.21311158291554e-06,"Upregulated"
"3112","LSM6-226",31.0107303237972,2.11834705971125,0.430524778742143,1.69538091014972e-07,1.21999871792714e-06,"Upregulated"
"3113","ZNF254-202",39.391600348754,-2.09562354823982,0.426183347875572,1.69664145896847e-07,1.22051361490973e-06,"Downregulated"
"3114","SUSD4-203",14.6868504269279,-7.50103878133143,2.72927543398392,1.70009428056291e-07,1.22260473085825e-06,"Downregulated"
"3115","AAR2-217",97.6134851148444,1.4739117455813,0.293812159424959,1.71893887529028e-07,1.23575978084271e-06,"Upregulated"
"3116","SHC1-210",23.2602897154207,-5.44157559460634,1.05744918191238,1.7202449543935e-07,1.23630184559333e-06,"Downregulated"
"3117","ENST00000692821",21.684205365305,-4.39931012066472,0.88385398749884,1.73358120754684e-07,1.24548660769342e-06,"Downregulated"
"3118","FMC1-203",68.1609681032795,-1.75512209560068,0.353491960983455,1.73760775132098e-07,1.24797908861712e-06,"Downregulated"
"3119","UBE2T-205",1351.12089972565,0.863517001633219,0.167729665837257,1.75138517346143e-07,1.25747097064749e-06,"Upregulated"
"3120","FDFT1-220",22.0050028196947,-6.11822956394195,1.33578523497096,1.75357788634307e-07,1.25864176880663e-06,"Downregulated"
"3121","POLD1-208",31.0918996029809,3.31470156005104,0.695974068989184,1.75542464834991e-07,1.25956358779711e-06,"Upregulated"
"3122","COX7A2-211",204.71742191191,1.20384028821212,0.237420370841902,1.76936705237794e-07,1.26916097921049e-06,"Upregulated"
"3123","GPN2-202",260.013975234979,1.09097157994852,0.214043951545219,1.77075419937154e-07,1.26974926483273e-06,"Upregulated"
"3124","DIABLO-202",248.621602231482,0.957632283080634,0.18675247305394,1.77680143700827e-07,1.27367770103596e-06,"Upregulated"
"3125","CD99-208",30.034228169637,-2.93084075185789,0.600374125413802,1.79704767473938e-07,1.28777874009964e-06,"Downregulated"
"3126","RFK-201",278.508056210223,-0.945937134999773,0.184479354686485,1.80401985768633e-07,1.29236150649481e-06,"Downregulated"
"3127","SVBP-204",47.1119116013364,2.00564581659169,0.409112233201311,1.81449798970598e-07,1.29945212604656e-06,"Upregulated"
"3128","ASMER1-227",10.3261071631505,7.61130209788579,2.70865268712386,1.81702816570043e-07,1.30052448415129e-06,"Upregulated"
"3129","VWA5A-201",30.3984008467996,-3.26504017343802,0.692485584146003,1.81715687724809e-07,1.30052448415129e-06,"Downregulated"
"3130","ZNF714-210",13.8085750196926,-7.40248605888967,2.70736985524856,1.82283913413612e-07,1.30417442715157e-06,"Downregulated"
"3131","RCL1-204",331.137275297248,0.905934141394892,0.176522733746976,1.82443211801561e-07,1.30489724850979e-06,"Upregulated"
"3132","BCL2L14-203",18.8510849262402,3.17979938509902,0.6591707880866,1.82850257696922e-07,1.30739101879466e-06,"Upregulated"
"3133","ZNF676-203",13.9439216186516,-7.41539063890187,2.71090005686752,1.83670725805141e-07,1.31283824886062e-06,"Downregulated"
"3134","LMO4-201",58.9175968915813,2.00947733987073,0.409077675148922,1.83773769870276e-07,1.31315564852424e-06,"Upregulated"
"3135","CCDC126-206",36.8638035276933,-2.00896562833379,0.407758024499995,1.85585883729199e-07,1.32568111012175e-06,"Downregulated"
"3136","PCCA-DT-201",194.965943200257,-1.28420188345175,0.25487156041483,1.86387106510643e-07,1.33055558278589e-06,"Downregulated"
"3137","BET1L-203",244.352142609892,1.0218011603174,0.200337196762874,1.86347273696446e-07,1.33055558278589e-06,"Upregulated"
"3138","OGFR-201",22.7314577682035,-4.13269386599468,0.845025775881174,1.86581383327626e-07,1.33151800453755e-06,"Downregulated"
"3139","YBX1P10-201",35.5727985050038,2.46110204237905,0.509202865922765,1.86831457860119e-07,1.33265736485831e-06,"Upregulated"
"3140","TMX4-201",87.2715130470254,-1.45807207869432,0.291614423375485,1.86860057410695e-07,1.33265736485831e-06,"Downregulated"
"3141","APTR-209",92.4477442430544,-1.45025761043725,0.289494526816487,1.87873105400367e-07,1.33945569001459e-06,"Downregulated"
"3142","DUT-207",13.5408426423755,-7.36947519784679,2.70012050861495,1.87964841187186e-07,1.33968321245889e-06,"Downregulated"
"3143","MBP-224",13.0726551118781,-7.31617976142737,2.68647454675539,1.88674207658084e-07,1.34394087340178e-06,"Downregulated"
"3144","AUH-202",90.3326857884892,1.29931086486584,0.257599132475069,1.88682241045602e-07,1.34394087340178e-06,"Upregulated"
"3145","PECR-201",204.538465086852,1.06268335097915,0.208493685691322,1.89553015436839e-07,1.34971390387681e-06,"Upregulated"
"3146","RPS21-216",493.133436357249,1.26686053623548,0.251027056911366,1.9049943931336e-07,1.3560217558752e-06,"Upregulated"
"3147","TCF24-202",9.77778167606043,7.54771644377257,2.69461573918909,1.91273746955639e-07,1.36066845277147e-06,"Upregulated"
"3148","UCA1-AS1-202",9.77778167606043,7.54771644377257,2.69461573918909,1.91273746955639e-07,1.36066845277147e-06,"Upregulated"
"3149","SERPINA4-203",10.3724044337488,7.62739868655789,2.71473859284938,1.91939310186123e-07,1.36453616263747e-06,"Upregulated"
"3150","ARMC7-201",69.7341315731032,1.55444708382132,0.311196575336767,1.91938255565551e-07,1.36453616263747e-06,"Upregulated"
"3151","CALR-201",5226.92921791829,-0.932251168756184,0.182351606262515,1.92953168966822e-07,1.3713085578683e-06,"Downregulated"
"3152","PSMA2-201",8961.13758400529,-0.572032754002323,0.111383641123903,1.93584147910382e-07,1.3753564112643e-06,"Downregulated"
"3153","FANCG-203",21.8056909036381,2.98948989988461,0.622037409959663,1.94258113473398e-07,1.37970700701658e-06,"Upregulated"
"3154","MGST1-205",12699.4435048392,0.769891785933052,0.149620364564355,1.94494138030099e-07,1.38094537953267e-06,"Upregulated"
"3155","PCDHB15-201",13.798219045013,-7.39840417287285,2.70894900985987,1.94819328006083e-07,1.38281585780292e-06,"Downregulated"
"3156","SLC3A2-201",4188.08135988753,0.839549638209927,0.163613020731579,1.96270155399655e-07,1.39267232573507e-06,"Upregulated"
"3157","THAP9-AS1-210",75.5212962713013,-1.61778987406037,0.325949191777024,1.96749945121961e-07,1.39563454895825e-06,"Downregulated"
"3158","KIFBP-201",94.7741230807084,-1.47042572553219,0.293683020427473,1.9686618805108e-07,1.39601691425455e-06,"Downregulated"
"3159","SNHG5-316",20.5824695325147,-3.74419042971452,0.765767465609518,1.97395337800554e-07,1.39932611418348e-06,"Downregulated"
"3160","PAFAH1B3-211",18.9974178706312,4.26676947402771,0.889811333005198,1.99574524173483e-07,1.41432654884208e-06,"Upregulated"
"3161","ANAPC15-214",9.80994012587735,7.5371729402465,2.69480364172834,2.00522502267819e-07,1.42059503821118e-06,"Upregulated"
"3162","PRR13-217",18.4606183049825,3.11357336151907,0.649743104410367,2.01154622907018e-07,1.42462258867165e-06,"Upregulated"
"3163","RPL41-202",32047.8264124838,1.02228614942339,0.201073787463427,2.01572056680705e-07,1.42712761217442e-06,"Upregulated"
"3164","NDUFS8-201",13386.6105658295,1.34555551445506,0.267942884353475,2.02884298487512e-07,1.43596427949726e-06,"Upregulated"
"3165","BZW1-203",581.513184465647,-0.991008574611907,0.193768650571858,2.030895167267e-07,1.43696260271018e-06,"Downregulated"
"3166","GAS8-201",45.4879149046684,-1.90133199197684,0.386289418546019,2.03186001645513e-07,1.43719119420393e-06,"Downregulated"
"3167","PTN-201",15.4180152123001,-7.56640480658824,2.75445798708884,2.04492084459964e-07,1.44597276267649e-06,"Downregulated"
"3168","ENST00000702048",23.7205925618091,-2.9524943805404,0.608362991203661,2.04660309634232e-07,1.44670548420107e-06,"Downregulated"
"3169","ANGPTL4-202",35.7035680651815,-2.92599003023755,0.605341568058185,2.05091172963845e-07,1.44929369749206e-06,"Downregulated"
"3170","ZNF271P-203",116.65503895566,-1.40702176027768,0.282290755324853,2.07734443341179e-07,1.46706776329233e-06,"Downregulated"
"3171","TRNAU1AP-201",683.684124104673,0.830515645639655,0.162179850770308,2.07737424193979e-07,1.46706776329233e-06,"Upregulated"
"3172","PRSS22-201",193.883713251075,-1.17204055472889,0.231942924154562,2.0863857193006e-07,1.47296726979879e-06,"Downregulated"
"3173","TMEM14A-205",13.2208590299395,-7.33063828558301,2.69450816801342,2.09186368673625e-07,1.4763692215812e-06,"Downregulated"
"3174","APOC1-205",77.0221117504293,1.73663314053408,0.352480738793875,2.09463720072547e-07,1.47786091597499e-06,"Upregulated"
"3175","MIOS-203",19.6235737834807,-3.91929147509808,0.800726580685263,2.10872045563863e-07,1.48732868924634e-06,"Downregulated"
"3176","ENST00000723697",9.93388749051817,7.56867060983592,2.70433735643884,2.11877109729686e-07,1.49394710179049e-06,"Upregulated"
"3177","PSPH-202",70.5504088090942,1.7010997339214,0.343954177636583,2.12844962871424e-07,1.50029905525422e-06,"Upregulated"
"3178","EGLN2-204",23.8870391047318,6.8556864510437,1.52620590327549,2.14669287862122e-07,1.51268220024681e-06,"Upregulated"
"3179","PSMD13-202",47.9276533903651,1.81654096184973,0.36995758219101,2.15253402233374e-07,1.51632107254299e-06,"Upregulated"
"3180","EIF2AK2-213",39.4223991892157,-2.36913157430714,0.486999128349642,2.15967289915158e-07,1.52087153784907e-06,"Downregulated"
"3181","EMC4-201",557.267907219338,-0.875126107495937,0.171458647318198,2.17473176879641e-07,1.53099475732244e-06,"Downregulated"
"3182","HOXD-AS2-201",27.352483274777,-3.35389148917012,0.692225106953325,2.18664273017251e-07,1.53889620677194e-06,"Downregulated"
"3183","BRMS1-201",1192.44771480362,0.872849798307829,0.170971799228042,2.18828268088174e-07,1.53956652075607e-06,"Upregulated"
"3184","TMT1A-201",10.2782575692506,7.60923482536336,2.71607532550015,2.19022118889559e-07,1.53996274110291e-06,"Upregulated"
"3185","DMKN-205",93.5135109163042,1.29205105567998,0.25764522616192,2.18988784258004e-07,1.53996274110291e-06,"Upregulated"
"3186","ENO1-231",102.177149371478,1.28498425476493,0.256269829195678,2.20125248193366e-07,1.54723314753366e-06,"Upregulated"
"3187","NUTM2A-AS1-312",44.2580211106726,-1.78625093265357,0.362331638439856,2.21118392623209e-07,1.55372616391721e-06,"Downregulated"
"3188","SDHA-204",64.1317007671343,1.59982376897212,0.323340440491537,2.23134779401028e-07,1.5674028387411e-06,"Upregulated"
"3189","LINC02256-209",30.8892516472659,-2.95381293977376,0.620281000718696,2.25254724838327e-07,1.58179815240812e-06,"Downregulated"
"3190","LHPP-203",105.879088012159,1.34218448424652,0.268747114104323,2.25847201671824e-07,1.58546151543537e-06,"Upregulated"
"3191","CKMT1A-202",112.295790642986,-1.34599344556038,0.268705743143208,2.26106399796962e-07,1.58678367817398e-06,"Downregulated"
"3192","ITPA-202",99.9371887691442,-1.23708624087484,0.246644640807184,2.26248710089081e-07,1.58728496670892e-06,"Downregulated"
"3193","ZNF256-201",86.8692348860804,-1.67189110530945,0.337506243249023,2.27421945318374e-07,1.59501629923573e-06,"Downregulated"
"3194","SWSAP1-202",320.96987747981,0.792744069720019,0.155151329736471,2.28126640222118e-07,1.59945772734318e-06,"Upregulated"
"3195","IFT43-202",1319.43690837351,0.679694516914758,0.132671822643639,2.28588808334936e-07,1.60219648633883e-06,"Upregulated"
"3196","GIPC1-204",14.9729517296861,8.1613711555287,2.85315231857207,2.28727687463921e-07,1.60266828318744e-06,"Upregulated"
"3197","XKR9-201",20.8968404331098,-6.08192357052545,1.33446782537907,2.30005999053041e-07,1.61112115820888e-06,"Downregulated"
"3198","TMEM40-202",43.5559219049159,-1.950278495535,0.400024509131314,2.30592438470883e-07,1.61472391091837e-06,"Downregulated"
"3199","PRELID2-204",20.7948679870226,-4.73822988367405,0.946176967394012,2.3118800173498e-07,1.61838828097941e-06,"Downregulated"
"3200","FKBP1B-202",44.2896361637633,-2.0774238270198,0.424199652384673,2.31317368081755e-07,1.61878785650713e-06,"Downregulated"
"3201","EDIL3-DT-210",23.3975219854165,-3.05069316814352,0.633002729679367,2.31405454491667e-07,1.61889839046748e-06,"Downregulated"
"3202","LIPE-AS1-202",62.949346721736,1.9460981272242,0.399878014575072,2.31653241227169e-07,1.62012576016278e-06,"Upregulated"
"3203","SNHG33-210",18.6178230969739,-3.80761394747643,0.78412680630143,2.31854731268499e-07,1.6210286768738e-06,"Downregulated"
"3204","CMBL-208",12.8335011997199,-7.27862100506415,2.68560607489911,2.3284898772083e-07,1.62747198221606e-06,"Downregulated"
"3205","RAB17-202",82.9405638905594,1.40095462484019,0.281261732765097,2.341949718139e-07,1.63636886078018e-06,"Upregulated"
"3206","BSCL2-207",785.255885938959,0.839125646754114,0.164345501967088,2.35328886305815e-07,1.64377887708435e-06,"Upregulated"
"3207","PSMA4-202",81.3858058323002,-1.39601102406409,0.280745939046963,2.37037509675855e-07,1.65519737813567e-06,"Downregulated"
"3208","PLAAT4-208",9.63029759529506,7.50016671540246,2.69364923400903,2.39661332360612e-07,1.67247612243177e-06,"Upregulated"
"3209","SNRPF-205",49.6167789147281,1.99828562391436,0.410997928672352,2.39619442676639e-07,1.67247612243177e-06,"Upregulated"
"3210","FTH1-210",462.50043122843,-0.936630878027622,0.184716139519712,2.40009051359587e-07,1.67438090222635e-06,"Downregulated"
"3211","ZBTB38-219",121.823854628324,-1.59711623166433,0.324516654461906,2.41841162922225e-07,1.68663687402065e-06,"Downregulated"
"3212","FAS-221",46.1672662718554,-2.58836895012692,0.537840821900676,2.45339933069504e-07,1.71050512489367e-06,"Downregulated"
"3213","ZNF649-AS1-201",19.7262801692662,-3.96434890564281,0.809635241984172,2.46222121829489e-07,1.71612144296594e-06,"Downregulated"
"3214","CDC20-214",22.5040825233222,2.80755377489172,0.587891294708378,2.47066551278921e-07,1.72147117278785e-06,"Upregulated"
"3215","MT1F-201",1371.96231222886,1.35574957334525,0.272341701778431,2.51276417054104e-07,1.75025943499521e-06,"Upregulated"
"3216","MTHFS-201",1180.88271360749,0.74008169554723,0.145250786925068,2.52082819534654e-07,1.7553304293094e-06,"Upregulated"
"3217","ENST00000792330",23.4124416984192,-5.43395211850788,1.0779141045344,2.53617021909522e-07,1.76546459081189e-06,"Downregulated"
"3218","MB-202",850.582758718529,1.46187116477111,0.295229490358745,2.5418406591664e-07,1.76886201744476e-06,"Upregulated"
"3219","MAL2-205",45.4897483397519,-2.17352121978167,0.448282682107714,2.54625258220546e-07,1.77090924549432e-06,"Downregulated"
"3220","MTCO2P12-201",191.015821448326,1.57000509998149,0.318975656050635,2.54636410221118e-07,1.77090924549432e-06,"Upregulated"
"3221","CCDC144NL-AS1-201",13.0284941878765,-7.29632203241117,2.69372853753962,2.55372954976441e-07,1.77548027126433e-06,"Downregulated"
"3222","ARL4A-203",205.235978442004,-2.09840694535706,0.434558215306914,2.57055236185033e-07,1.7866216508776e-06,"Downregulated"
"3223","DUS2-207",151.305233161696,1.26816179854124,0.254100060540301,2.58596778859816e-07,1.79677823946221e-06,"Upregulated"
"3224","ENST00000716301",9.39287197076527,7.46619715375903,2.68846395849928,2.59291508712008e-07,1.80104654035258e-06,"Upregulated"
"3225","ZNF891-201",39.097536374653,-1.98357676653232,0.409170162121185,2.6064596824713e-07,1.80989327532596e-06,"Downregulated"
"3226","PIPOX-201",9.77569374805441,7.52842760428921,2.70403958893836,2.60801900086619e-07,1.81041467778666e-06,"Upregulated"
"3227","WFDC21P-202",21.0125442831793,-4.25683040982057,0.886699629257149,2.6270211160679e-07,1.82304031215446e-06,"Downregulated"
"3228","RNF212-216",106.014258228402,1.34216424251486,0.269965061115433,2.63819802193953e-07,1.83022944557973e-06,"Upregulated"
"3229","PF4V1-201",12.5603066573791,-7.24037745534264,2.68102879064315,2.63983188274702e-07,1.83079576284412e-06,"Downregulated"
"3230","TSPAN12-201",65.2532687122614,-1.60492139097694,0.326227335968487,2.65563068097073e-07,1.84118246036094e-06,"Downregulated"
"3231","IFITM10-201",12.7375604023202,-7.26079194018219,2.68683002215979,2.66658313807824e-07,1.8482037385987e-06,"Downregulated"
"3232","MFF-231",44.7073547671701,1.75190228741329,0.358707053774153,2.67418439851754e-07,1.85280377356243e-06,"Upregulated"
"3233","SPCS2-202",222.943734530708,-1.09586700929821,0.218463856195217,2.67487478785717e-07,1.85280377356243e-06,"Downregulated"
"3234","NUDT21-201",3321.8270626835,0.822779895581489,0.162156172944119,2.68170066896538e-07,1.85695747621554e-06,"Upregulated"
"3235","UCA1-228",128.21602625989,1.42667313177478,0.288572701779471,2.68886478206881e-07,1.86134274898451e-06,"Upregulated"
"3236","H2AC11-201",9.87556879186637,7.52688625992588,2.70591313907404,2.70119824394053e-07,1.86927005508845e-06,"Upregulated"
"3237","TRAPPC2L-209",84.1913335678206,1.4606777506815,0.295805531211154,2.70282059407717e-07,1.86927005508845e-06,"Upregulated"
"3238","CAV1-201",3908.45645435861,-1.03653792348675,0.206277380441099,2.70212331909657e-07,1.86927005508845e-06,"Downregulated"
"3239","MAP2K6-206",9.40071754280678,7.46539393187271,2.69015943136283,2.70580153332541e-07,1.87075392211452e-06,"Upregulated"
"3240","DNAJC9-AS1-203",81.7608938747586,-1.42867009178673,0.289184997638983,2.72512759561317e-07,1.88353417827658e-06,"Downregulated"
"3241","MUTYH-262",23.3682649853814,2.68838842581417,0.566451401185668,2.73491846387189e-07,1.88971811416067e-06,"Upregulated"
"3242","CALM1-201",16884.7887029079,-0.799613940912019,0.157696495459026,2.7421801511907e-07,1.89415121239249e-06,"Downregulated"
"3243","ZSCAN5A-212",44.3246747484147,-1.9272685904342,0.395508590101991,2.74692562635515e-07,1.89684404799868e-06,"Downregulated"
"3244","FAM86B2-208",9.98251324606898,7.53969540104086,2.71044484155962,2.7705070546606e-07,1.91253806973087e-06,"Upregulated"
"3245","LACTB-201",45.8982907753095,-2.53017962348933,0.527502485557136,2.77765777158829e-07,1.91688345568407e-06,"Downregulated"
"3246","MRPS28-210",587.340080697226,0.835226616026606,0.164985174812272,2.79974225020416e-07,1.9315288955968e-06,"Upregulated"
"3247","ENST00000747749",12.6111319217924,-7.24509085356324,2.68482821114275,2.80183986583412e-07,1.9323807192944e-06,"Downregulated"
"3248","RAB27A-214",28.2779484475917,-2.42005131173092,0.50442733563298,2.80548253075637e-07,1.93429728429058e-06,"Downregulated"
"3249","RASSF10-201",16.9886894520298,4.08002175274959,0.86373666463598,2.80830180286326e-07,1.93564513922191e-06,"Upregulated"
"3250","IFITM2-204",13.2821789562461,-7.32396743140898,2.70557243271197,2.81207157708149e-07,1.93764710452809e-06,"Downregulated"
"3251","DMKN-231",13.3084969586859,4.01676350412782,0.83675350798886,2.81686130776125e-07,1.94035041913274e-06,"Upregulated"
"3252","KRT17-201",30.4751875423714,-2.55443964979947,0.538755796245148,2.8233833875535e-07,1.9442450055619e-06,"Downregulated"
"3253","ATP5ME-205",771.800740087169,1.11908980689757,0.223697666039325,2.83404838462733e-07,1.95098922610957e-06,"Upregulated"
"3254","LINC01638-205",21.1084079283333,-6.03801188581601,1.34601991280231,2.83985070440369e-07,1.95438281113756e-06,"Downregulated"
"3255","BLOC1S6-201",85.5732977862993,-1.42598280473228,0.28915825961937,2.84688283253193e-07,1.9586204040467e-06,"Downregulated"
"3256","PES1-213",9.69723802763924,7.51278475568037,2.70491076258348,2.89751206019775e-07,1.9928404507392e-06,"Upregulated"
"3257","SYNE4-201",86.0861377113934,1.62619941044445,0.332657781688059,2.90339610457405e-07,1.99627425133041e-06,"Upregulated"
"3258","LINC00524-213",12.4495993229077,-7.22226001623732,2.6804929164708,2.90754747950821e-07,1.99851498637529e-06,"Downregulated"
"3259","POLR1H-201",993.844318394595,1.15977402575296,0.232525477708167,2.92821483862595e-07,2.01167886458873e-06,"Upregulated"
"3260","COA8-202",366.88241576901,0.996962551428441,0.198528182543206,2.92849562318445e-07,2.01167886458873e-06,"Upregulated"
"3261","ATAD3C-203",20.0896833287396,-4.68534877884418,0.944698829059565,2.93871098331868e-07,2.01807708557003e-06,"Downregulated"
"3262","CRYBB2P1-225",108.492156203322,-1.51451618005832,0.307941220156635,2.94475887008547e-07,2.02161036593176e-06,"Downregulated"
"3263","PLPP3-201",14.5886439659659,-7.46469608467938,2.74552311750709,2.95040811915806e-07,2.02486789520152e-06,"Downregulated"
"3264","LINC01503-203",25.029550432472,-2.94173818714266,0.614315816408516,2.95170378980631e-07,2.02513647882728e-06,"Downregulated"
"3265","B4GALT3-215",20.6713632647205,3.20602749314036,0.679712226333032,2.96112127450662e-07,2.03097549222974e-06,"Upregulated"
"3266","LINC00624-214",20.5073632577569,-6.00094356852891,1.33865275473164,2.96494105650442e-07,2.0329727501335e-06,"Downregulated"
"3267","TKT-202",35.9106913679677,2.43685628660913,0.511453285843841,3.01616795271491e-07,2.06746449749304e-06,"Upregulated"
"3268","RDH5-202",19.2743272466611,2.99031045086873,0.632867143928331,3.0259511750278e-07,2.07353582048876e-06,"Upregulated"
"3269","ZFPM2-AS1-205",23.5226700920969,-3.3574281688834,0.705361976200313,3.03708178408672e-07,2.08052644456525e-06,"Downregulated"
"3270","RPL39-204",85.9413750487287,1.46507447689547,0.29850200289886,3.0392221443827e-07,2.08135598474942e-06,"Upregulated"
"3271","VPS26C-213",87.6783863285708,-2.05349126506284,0.427113564927031,3.0736912176035e-07,2.10431798003707e-06,"Downregulated"
"3272","IFNAR2-205",39.3775548884282,2.1681587826343,0.4530099861501,3.0813014710012e-07,2.10888340897313e-06,"Upregulated"
"3273","ENST00000827304",10.1051488443546,7.55102710706795,2.71856083158323,3.09619559079551e-07,2.11842969936678e-06,"Upregulated"
"3274","GUSBP1-208",26.8102368220903,-2.35243156380565,0.490185832421564,3.11190947430836e-07,2.12788093947058e-06,"Downregulated"
"3275","SH3BGRL2-201",31.2728883639788,2.32685128993064,0.487628965432082,3.11143245179685e-07,2.12788093947058e-06,"Upregulated"
"3276","HNRNPH3-213",128.364268349338,-1.40481173210531,0.284704411774981,3.11802548852467e-07,2.13141217307758e-06,"Downregulated"
"3277","RPL32-211",558.377550813944,1.10343992722715,0.221252598987232,3.11909417022358e-07,2.13149206127516e-06,"Upregulated"
"3278","NFYB-201",158.653702474584,-1.67570082284611,0.343913506612785,3.13076462221234e-07,2.13881461103792e-06,"Downregulated"
"3279","CYB5D2-201",293.110603975581,-0.884163545153707,0.175806821093704,3.16431118146595e-07,2.16107302829364e-06,"Downregulated"
"3280","SLC38A4-AS1-215",25.2657342792334,2.30569781726409,0.483178737923261,3.16883974381363e-07,2.1635060128952e-06,"Upregulated"
"3281","BBIP1-208",30.0344865866598,-2.81989788968458,0.606261089081431,3.20840275923729e-07,2.18984978330874e-06,"Downregulated"
"3282","IFT20-214",277.190190386634,-0.991067976607577,0.197933675355923,3.2196144114781e-07,2.1968325755832e-06,"Downregulated"
"3283","C20orf141-201",49.7745812429293,3.16086008259781,0.680441818420867,3.22382198651862e-07,2.19903349272306e-06,"Upregulated"
"3284","C1D-209",95.5723875247962,-1.36068831267394,0.277091646875458,3.23803340740221e-07,2.20740590130383e-06,"Downregulated"
"3285","HTD2-206",92.2577306836684,-1.29525566738956,0.262302130441512,3.23806751173666e-07,2.20740590130383e-06,"Downregulated"
"3286","ENST00000736926",12.2686539436986,-7.19575550169038,2.67843808641054,3.24653750608862e-07,2.21250641848292e-06,"Downregulated"
"3287","ENST00000752464",16.2658612823755,4.98942731484422,1.03491736249421,3.27112655627767e-07,2.22858558263712e-06,"Upregulated"
"3288","ENST00000721490",12.498406490162,-7.22248292250854,2.68633096596006,3.28869276822409e-07,2.2398718324699e-06,"Downregulated"
"3289","FDFT1-208",40.3846289084519,1.80829992779894,0.374543807004945,3.31669805599566e-07,2.25825893177157e-06,"Upregulated"
"3290","KITLG-205",37.7195869160909,-2.25850403288116,0.470464761119536,3.33537655293041e-07,2.2702863989764e-06,"Downregulated"
"3291","IFITM3-224",640.481971416454,-0.974289152289098,0.194816522879564,3.35679418120607e-07,2.28417043129531e-06,"Downregulated"
"3292","OR7E91P-206",28.72425776586,-2.67433270306036,0.560377356020331,3.35978751430553e-07,2.28551280666337e-06,"Downregulated"
"3293","LGALS9-201",23.7288439868638,2.48690878760877,0.524534114194136,3.38136781635093e-07,2.29949440872647e-06,"Upregulated"
"3294","THAP7-202",239.795509565472,0.868445032404798,0.173101709640611,3.39226940445608e-07,2.30620768194868e-06,"Upregulated"
"3295","ENST00000724399",19.3809040298355,-4.63264482015419,0.93883933536305,3.40041041240166e-07,2.31104069120858e-06,"Downregulated"
